id;Borough;ZIP.CODE;LATITUDE;LONGITUDE;LOCATION;ON.STREET.NAME;CROSS.STREET.NAME;OFF.STREET.NAME;Persons injured;Persons killed;Pedestrians injured;Pedestrians killed;Cyclist injured;Cyclist killed;Motorist injured;Motorist killed;CONTRIBUTING.FACTOR.VEHICLE.1;CONTRIBUTING.FACTOR.VEHICLE.2;CONTRIBUTING.FACTOR.VEHICLE.3;CONTRIBUTING.FACTOR.VEHICLE.4;CONTRIBUTING.FACTOR.VEHICLE.5;UNIQUE.KEY;Vehicle type1;Vehicle type2;Vehicle type3;Vehicle type4;Vehicle type5;datetime;location2;Number accidents
2146;QUEENS;11375;40.7151185;-73.832233;(40.7151185, -73.832233);queens boulevard;78th avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;;;;;3471024;PASSENGER VEHICLE;;;;;2016-06-29 08:08:00;40.7151185 -73.832233;1
4249;MANHATTAN;10036;40.7564114;-73.98785759999998;(40.7564114, -73.9878576);;;220 WEST 42 STREET                      ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3468059;BICYCLE;;;;;2016-06-25 11:31:00;40.7564114 -73.9878576;1
9081;BROOKLYN;11213;40.6694339;-73.92549240000001;(40.6694339, -73.9254924);lincoln place;buffalo avenue;                                        ;1;0;0;0;0;0;1;0;Unspecified;Unspecified;Unspecified;;;3469857;PASSENGER VEHICLE;PASSENGER VEHICLE;PASSENGER VEHICLE;;;2016-06-18 11:30:00;40.6694339 -73.9254924;1
1534;MANHATTAN;10019;40.764627000000004;-73.9955453;(40.764627, -73.9955453);11th avenue;west 48th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3471205;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-29 00:30:00;40.764627 -73.9955453;1
6119;QUEENS;11434;40.6903432;-73.78242879999999;(40.6903432, -73.7824288);linden boulevard;167th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3467595;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-23 20:47:00;40.6903432 -73.7824288;1
17030;BRONX;10457;40.8477632;-73.90727820000001;(40.8477632, -73.9072782);east 176th street;weeks avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3460402;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-05 00:20:00;40.8477632 -73.9072782;1
6597;QUEENS;11355;40.7567223;-73.8101823;(40.7567223, -73.8101823);156th street;murray street;                                        ;1;0;0;0;0;0;1;0;Unspecified;Unspecified;;;;3467002;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-22 16:00:00;40.7567223 -73.8101823;1
6149;MANHATTAN;10001;40.7544905;-74.0067388;(40.7544905, -74.0067388);12th avenue;west 30th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3467997;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-23 22:30:00;40.7544905 -74.0067388;1
6338;BROOKLYN;11233;40.6772496;-73.92753859999999;(40.6772496, -73.9275386);rochester avenue;atlantic avenue;                                        ;1;0;0;0;0;0;1;0;Unspecified;Unspecified;;;;3475085;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-22 10:10:00;40.6772496 -73.9275386;1
14265;BROOKLYN;11229;40.608031;-73.9600379;(40.608031, -73.9600379);east 13th street;kings highway;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3459749;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-09 10:30:00;40.608031 -73.9600379;1
4735;BROOKLYN;11211;40.711213799999996;-73.9633775;(40.7112138, -73.9633775);south 5th street;bedford avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3468257;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-25 02:20:00;40.7112138 -73.9633775;1
7908;MANHATTAN;10006;40.709915;-74.014785;(40.709915, -74.014785);;;87 WEST STREET                          ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3465507;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-20 13:50:00;40.709915 -74.014785;1
19043;QUEENS;11101;40.756389;-73.9473337;(40.756389, -73.9473337);;;41-001 VERNON BOULEVARD                 ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3455594;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-02 15:40:00;40.756389 -73.9473337;1
3083;BROOKLYN;11217;40.6855367;-73.974068;(40.6855367, -73.974068);;;87 HANSON PLACE                         ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3470832;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-27 14:20:00;40.6855367 -73.974068;1
2537;MANHATTAN;10029;40.794177399999995;-73.944866;(40.7941774, -73.944866);east 109th street;lexington avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;;;;;3476107;PASSENGER VEHICLE;;;;;2016-06-28 16:48:00;40.7941774 -73.944866;1
19376;BROOKLYN;11201;40.6873594;-73.9978726;(40.6873594, -73.9978726);baltic street;henry street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3457125;PASSENGER VEHICLE;;;;;2016-06-02 07:35:00;40.6873594 -73.9978726;1
12938;MANHATTAN;10022;40.759308000000004;-73.9652931;(40.759308, -73.9652931);2nd avenue;east 57th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3460138;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-12 19:45:00;40.759308 -73.9652931;1
17315;MANHATTAN;10001;40.7514468;-74.0014293;(40.7514468, -74.0014293);10th avenue;west 29th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3457518;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-05 19:45:00;40.7514468 -74.0014293;1
8468;MANHATTAN;10022;40.759308000000004;-73.9652931;(40.759308, -73.9652931);2nd avenue;east 57th street;                                        ;1;0;0;0;0;0;1;0;Unspecified;;;;;3471171;PASSENGER VEHICLE;;;;;2016-06-19 00:15:00;40.759308 -73.9652931;1
2635;BROOKLYN;11218;40.6409147;-73.9736422;(40.6409147, -73.9736422);avenue c;ocean parkway;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3471413;MOTORCYCLE;PASSENGER VEHICLE;;;;2016-06-28 19:30:00;40.6409147 -73.9736422;1
5173;BROOKLYN;11230;40.6251782;-73.961393;(40.6251782, -73.961393);avenue j;east 15th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3473803;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-24 16:08:00;40.6251782 -73.961393;1
16791;BROOKLYN;11207;40.6703265;-73.88877240000001;(40.6703265, -73.8887724);sutter avenue;hendrix street;                                        ;2;0;0;0;0;0;2;0;Unspecified;Unspecified;;;;3457879;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-06 21:15:00;40.6703265 -73.8887724;1
10062;BRONX;10469;40.8693915;-73.8499618;(40.8693915, -73.8499618);adee avenue;bouck avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3464300;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-17 17:00:00;40.8693915 -73.8499618;1
18010;BROOKLYN;11211;40.711677;-73.9612022;(40.711677, -73.9612022);;;777 DRIGGS AVENUE                       ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3456403;PASSENGER VEHICLE;BICYCLE;;;;2016-06-04 02:46:00;40.711677 -73.9612022;1
9212;BROOKLYN;11224;40.5789211;-73.974959;(40.5789211, -73.974959);west 6th street;sheepshead bay road;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3464335;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-18 14:30:00;40.5789211 -73.974959;1
17014;MANHATTAN;10028;40.774291999999996;-73.9512622;(40.774292, -73.9512622);east 82nd street;1st avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3456770;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-06 09:59:00;40.774292 -73.9512622;1
1344;MANHATTAN;10019;40.7677586;-73.9932635;(40.7677586, -73.9932635);11th avenue;west 53rd street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3471961;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-30 22:00:00;40.7677586 -73.9932635;1
7471;BROOKLYN;11220;40.6424437;-74.00591309999999;(40.6424437, -74.0059131);50th street;7th avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3465965;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-21 19:00:00;40.6424437 -74.0059131;1
7106;QUEENS;11417;40.671719200000005;-73.8509652;(40.6717192, -73.8509652);north conduit avenue;linden boulevard;                                        ;0;0;0;0;0;0;0;0;Unspecified;;;;;3466959;PASSENGER VEHICLE;;;;;2016-06-21 11:00:00;40.6717192 -73.8509652;1
15006;BRONX;10469;40.86697279999999;-73.83732020000001;(40.8669728, -73.8373202);bartow avenue;gunther avenue;                                        ;3;0;0;0;0;0;3;0;Unspecified;Unspecified;;;;3458488;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-08 13:10:00;40.8669728 -73.8373202;1
11627;QUEENS;11435;40.69048239999999;-73.8002057;(40.6904824, -73.8002057);liverpool street;109th avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3472407;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-15 21:07:00;40.6904824 -73.8002057;1
5169;MANHATTAN;10011;40.7459518;-73.9980079;(40.7459518, -73.9980079);west 24th street;8th avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;Unspecified;;;3468004;PASSENGER VEHICLE;PASSENGER VEHICLE;PASSENGER VEHICLE;;;2016-06-24 16:05:00;40.7459518 -73.9980079;1
16213;QUEENS;11101;40.744453799999995;-73.9298257;(40.7444538, -73.9298257);35th street;queens boulevard;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3457295;SMALL COM VEH(4 TIRES) ;PASSENGER VEHICLE;;;;2016-06-07 08:45:00;40.7444538 -73.9298257;1
15390;QUEENS;11418;40.6968646;-73.8153438;(40.6968646, -73.8153438);134th street;atlantic avenue;                                        ;3;0;0;0;0;0;3;0;Unspecified;Unspecified;;;;3458705;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-08 21:40:00;40.6968646 -73.8153438;1
12954;QUEENS;11420;40.6812604;-73.8186788;(40.6812604, -73.8186788);122nd street;111th avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3460830;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-12 01:45:00;40.6812604 -73.8186788;1
6649;BROOKLYN;11234;40.636526399999994;-73.9210182;(40.6365264, -73.9210182);farragut road;east 58th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3466704;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-22 17:00:00;40.6365264 -73.9210182;1
5637;BROOKLYN;11230;40.625975399999994;-73.97623459999998;(40.6259754, -73.9762346);mcdonald avenue;avenue i;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3467736;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-24 09:25:00;40.6259754 -73.9762346;1
11587;BRONX;10451;40.825385499999996;-73.9261813;(40.8253855, -73.9261813);gerard avenue;east 157th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3462005;PASSENGER VEHICLE;MOTORCYCLE;;;;2016-06-15 19:45:00;40.8253855 -73.9261813;1
19087;BROOKLYN;11228;40.6248957;-74.01340809999999;(40.6248957, -74.0134081);10th avenue;74th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3457807;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-02 16:30:00;40.6248957 -74.0134081;1
10784;STATEN ISLAND;10305;40.582620299999995;-74.0843579;(40.5826203, -74.0843579);olympia boulevard;seaview avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3463157;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-16 17:25:00;40.5826203 -74.0843579;1
9694;MANHATTAN;10020;40.758644700000005;-73.9813418;(40.7586447, -73.9813418);avenue of the americas;west 48th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3465607;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-18 09:30:00;40.7586447 -73.9813418;1
17902;QUEENS;11373;40.7341354;-73.8691738;(40.7341354, -73.8691738);92nd street;59th avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3456573;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-04 20:30:00;40.7341354 -73.8691738;1
17546;QUEENS;11357;40.786888700000006;-73.807879;(40.7868887, -73.807879);;;153-15 CROSS ISLAND PARKWAY             ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3455550;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-04 11:40:00;40.7868887 -73.807879;1
8010;MANHATTAN;10010;40.740598799999994;-73.9873589;(40.7405988, -73.9873589);;;48 EAST 23 STREET                       ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3464932;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-20 16:00:00;40.7405988 -73.9873589;1
5160;STATEN ISLAND;10304;40.6197305;-74.08357629999999;(40.6197305, -74.0835763);gordon street;laurel avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3469380;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-24 16:00:00;40.6197305 -74.0835763;1
11274;MANHATTAN;10001;40.7514468;-74.0014293;(40.7514468, -74.0014293);10th avenue;west 29th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3463538;MOTORCYCLE;PASSENGER VEHICLE;;;;2016-06-15 13:45:00;40.7514468 -74.0014293;1
14307;STATEN ISLAND;10309;40.5209185;-74.2351117;(40.5209185, -74.2351117);page avenue;richmond valley road;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3459677;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-09 11:43:00;40.5209185 -74.2351117;1
4269;QUEENS;11357;40.783628;-73.825185;(40.783628, -73.825185);;;18-30 WHITESTONE EXPRESSWAY             ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3469230;SMALL COM VEH(4 TIRES) ;PASSENGER VEHICLE;;;;2016-06-25 12:00:00;40.783628 -73.825185;1
9955;MANHATTAN;10031;40.8238869;-73.95230620000001;(40.8238869, -73.9523062);broadway;west 141st street;                                        ;1;0;0;0;1;0;0;0;Unspecified;Unspecified;;;;3470405;PASSENGER VEHICLE;BICYCLE;;;;2016-06-17 15:00:00;40.8238869 -73.9523062;1
11143;BRONX;10455;40.8188794;-73.9164988;(40.8188794, -73.9164988);melrose avenue;east 153rd street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3461978;PASSENGER VEHICLE;AMBULANCE;;;;2016-06-15 00:00:00;40.8188794 -73.9164988;1
2088;QUEENS;11362;40.751703899999995;-73.7382639;(40.7517039, -73.7382639);;;240-47 67 AVENUE                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3471790;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-29 23:30:00;40.7517039 -73.7382639;1
8905;MANHATTAN;10035;40.8056394;-73.934392;(40.8056394, -73.934392);east 128th street;3rd avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3465003;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-19 02:00:00;40.8056394 -73.934392;1
1883;BROOKLYN;11207;40.659624;-73.8881883;(40.659624, -73.8881883);linden boulevard;wyona street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3471554;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-29 17:30:00;40.659624 -73.8881883;1
14807;QUEENS;11432;40.72161989999999;-73.77670959999999;(40.7216199, -73.7767096);188th street;mclaughlin avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3459905;PASSENGER VEHICLE;;;;;2016-06-09 08:30:00;40.7216199 -73.7767096;1
10764;BRONX;10462;40.855267;-73.8676812;(40.855267, -73.8676812);;;2159 WHITE PLAINS ROAD                  ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3462797;MOTORCYCLE;PASSENGER VEHICLE;;;;2016-06-16 17:00:00;40.855267 -73.8676812;1
17629;QUEENS;11421;40.688257;-73.8556447;(40.688257, -73.8556447);87th street;91st avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3456446;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-04 13:50:00;40.688257 -73.8556447;1
3532;BROOKLYN;11220;40.645997200000004;-74.01633840000001;(40.6459972, -74.0163384);3rd avenue;53rd street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3468993;VAN;;;;;2016-06-27 08:30:00;40.6459972 -74.0163384;1
6945;BRONX;10470;40.89844620000001;-73.8748188;(40.8984462, -73.8748188);van cortlandt park east;napier avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3469674;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-22 07:14:00;40.8984462 -73.8748188;1
15005;BROOKLYN;11203;40.6467384;-73.9230493;(40.6467384, -73.9230493);beverley road;east 57th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3460551;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-08 13:10:00;40.6467384 -73.9230493;1
15882;BROOKLYN;11221;40.691894;-73.9338333;(40.691894, -73.9338333);lafayette avenue;stuyvesant avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3460658;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-07 16:50:00;40.691894 -73.9338333;1
2417;BROOKLYN;11203;40.644636600000005;-73.94310859999999;(40.6446366, -73.9431086);cortelyou road;brooklyn avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3471470;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-28 14:12:00;40.6446366 -73.9431086;1
3405;BROOKLYN;11201;40.696131;-73.9871041;(40.696131, -73.9871041);tillary street;jay street;                                        ;1;0;0;0;0;0;1;0;Unspecified;Unspecified;;;;3478553;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-27 21:55:00;40.696131 -73.9871041;1
3170;QUEENS;11365;40.738352299999995;-73.7885328;(40.7383523, -73.7885328);64th avenue;185th street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3470032;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-27 16:00:00;40.7383523 -73.7885328;1
18932;BROOKLYN;11215;40.6677245;-73.9808698;(40.6677245, -73.9808698);;;301 7TH AVENUE                          ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3459393;SMALL COM VEH(4 TIRES) ;PASSENGER VEHICLE;;;;2016-06-02 13:00:00;40.6677245 -73.9808698;1
2473;BROOKLYN;11234;40.6009013;-73.91273819999999;(40.6009013, -73.9127382);;;2875 FLATBUSH AVENUE                    ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3470634;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-28 15:30:00;40.6009013 -73.9127382;1
19820;BRONX;10459;40.825706;-73.8908938;(40.825706, -73.8908938);hoe avenue;west farms road;                                        ;1;0;0;0;1;0;0;0;Unspecified;Unspecified;;;;3454429;PASSENGER VEHICLE;BICYCLE;;;;2016-06-01 16:30:00;40.825706 -73.8908938;1
12941;BRONX;10466;40.884988;-73.8405418;(40.884988, -73.8405418);;;3750 BAYCHESTER AVENUE                  ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3465765;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-12 19:50:00;40.884988 -73.8405418;1
18553;QUEENS;11355;40.7486692;-73.81699029999999;(40.7486692, -73.8169903);;;48-07 KISSENA BOULEVARD                 ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3455135;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-03 20:21:00;40.7486692 -73.8169903;1
20096;BROOKLYN;11212;40.6543098;-73.90974190000001;(40.6543098, -73.9097419);linden boulevard;boyland street;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3454561;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-01 02:00:00;40.6543098 -73.9097419;1
13056;STATEN ISLAND;10312;40.5579803;-74.1725547;(40.5579803, -74.1725547);;;89 BRANDIS AVENUE                       ;0;0;0;0;0;0;0;0;Unspecified;;;;;3461021;PASSENGER VEHICLE;;;;;2016-06-12 23:44:00;40.5579803 -74.1725547;1
9799;STATEN ISLAND;10308;40.544076700000005;-74.1580762;(40.5440767, -74.1580762);oakdale street;robinson avenue;                                        ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3464898;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-17 11:40:00;40.5440767 -74.1580762;1
2740;BRONX;10465;40.824195200000005;-73.83646359999999;(40.8241952, -73.8364636);;;839 HUTCHINSON RIVER PARKWAY            ;0;0;0;0;0;0;0;0;Unspecified;Unspecified;;;;3473663;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-28 23:01:00;40.8241952 -73.8364636;1
14354;MANHATTAN;10035;40.8001615;-73.9353727;(40.8001615, -73.9353727);2nd avenue;east 121st street;                                        ;1;0;0;0;0;0;1;0;Unspecified;Unspecified;;;;3459090;PASSENGER VEHICLE;SMALL COM VEH(4 TIRES) ;;;;2016-06-09 12:55:00;40.8001615 -73.9353727;1
13123;BROOKLYN;11238;40.6764448;-73.96929109999999;(40.6764448, -73.9692911);;;681 VANDERBILT AVENUE                   ;1;0;0;0;0;0;1;0;Unspecified;Unspecified;;;;3462899;PASSENGER VEHICLE;PASSENGER VEHICLE;;;;2016-06-12 08:00:00;40.6764448 -73.9692911;1
